Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensgene,symbol
ENSG00000005007.13,3732.67109879841,-0.183440536373394,0.0479049433434049,-3.82926110690514,0.000128528582152782,0.000455652682327186,ENSG00000005007,UPF1
ENSG00000005020.13,1233.1722684319,0.085058733515217,0.0749136612992067,1.13542352676491,0.256197906772007,0.356607473136449,ENSG00000005020,SKAP2
ENSG00000005022.6,6430.33430499823,0.240140651819677,0.0327534854297042,7.33175870198817,2.27151818927915e-13,2.81731041758176e-12,ENSG00000005022,SLC25A5
ENSG00000005059.16,262.339150687724,-0.591191594400833,0.137850079709283,-4.28865616652247,1.7975739043574e-05,7.59916505193352e-05,ENSG00000005059,MCUB
ENSG00000005075.16,1107.95167978453,0.0247131861889041,0.0622111600447727,0.397246831133164,0.691185450981234,0.769437647234896,ENSG00000005075,POLR2J
ENSG00000005100.13,2087.07752262307,-0.013585333792732,0.0502741527805417,-0.270225017058669,0.78698714754268,0.847348232215805,ENSG00000005100,DHX33
ENSG00000005108.17,23284.7140675415,0.321834125490785,0.0662003883528527,4.86151416175064,1.16491244899894e-06,6.03793729753412e-06,ENSG00000005108,THSD7A
ENSG00000005156.12,2677.36122469483,0.0147971451594617,0.0951719862723699,0.155477948281065,0.876444537255089,0.915425153052867,ENSG00000005156,LIG3
ENSG00000005175.10,4730.19374717212,-0.203730913520344,0.0500121407017598,-4.07362913607846,4.62861675695269e-05,0.00017959833518948,ENSG00000005175,RPAP3
ENSG00000005194.15,3760.08686422818,0.131648658041205,0.0539882386401822,2.43846921768665,0.014749614836206,0.0316559892043205,ENSG00000005194,CIAPIN1
ENSG00000005206.17,1414.63298831953,-0.0425029361073459,0.082301456355314,-0.516429939269253,0.605554159760083,0.695764285617346,ENSG00000005206,SPPL2B
ENSG00000005238.20,1061.01801982653,-0.0524221819259589,0.0560961291840741,-0.934506225089801,0.350042826375693,0.457784747640701,ENSG00000005238,FAM214B
ENSG00000005249.13,17965.9558451382,-0.0114866959560756,0.0441247297670135,-0.260323315671902,0.794614389127555,0.853804428717917,ENSG00000005249,PRKAR2B
ENSG00000005302.19,1545.33847541177,-0.163987335094609,0.0532571438825204,-3.07916127564685,0.00207584274874468,0.00561603968458833,ENSG00000005302,MSL3
ENSG00000005339.15,8425.83689862098,-0.264820250030888,0.0501841730883343,-5.27696749261468,1.3133917367493e-07,7.94867715824577e-07,ENSG00000005339,CREBBP
ENSG00000005379.17,2416.4774707146,0.207367449593183,0.067712931433998,3.06244974485134,0.00219533335071519,0.00590119131758358,ENSG00000005379,TSPOAP1
ENSG00000005436.14,944.267175280412,0.0243756362188689,0.105089684094482,0.231950799252129,0.816576228154948,0.870612329603663,ENSG00000005436,GCFC2
ENSG00000005448.17,750.867357962631,0.246787347946051,0.081183261960285,3.03987967454153,0.00236672682847618,0.00630792445332514,ENSG00000005448,WDR54
ENSG00000005469.12,324.481251386484,-0.236355483959571,0.122830695901308,-1.92423792949506,0.0543247668422969,0.098178419247212,ENSG00000005469,CROT
ENSG00000005483.22,15252.0686074485,0.103289316653768,0.0381188701006868,2.70966364902581,0.00673514702323439,0.0159751533320591,ENSG00000005483,KMT2E
ENSG00000005486.17,4756.01648566318,0.0091127366374556,0.0329645929773113,0.276440138172726,0.782210031522923,0.843578269189185,ENSG00000005486,RHBDD2
ENSG00000005513.10,573.309158485741,-0.0927011140449499,0.084739580105164,-1.09395295480465,0.273975611899787,0.376645557411019,ENSG00000005513,SOX8
ENSG00000005700.15,4856.15683447672,-0.135795926312388,0.036317006841597,-3.73918277199126,0.000184619464011024,0.000633586163844444,ENSG00000005700,IBTK
ENSG00000005801.18,4748.456670471,-0.189856002704593,0.0459098222053587,-4.13541141273322,3.54319281033032e-05,0.000141322776092032,ENSG00000005801,ZNF195
ENSG00000005810.20,31630.2883325185,-0.00932774373861298,0.0666431708619761,-0.139965485104716,0.888687260793001,0.923993173763453,ENSG00000005810,MYCBP2
