barcode,platform,replicate,bc,leiden_labels_res20,cluster,n_genes,n_counts,percent_mito,umap_1,umap_2,donor_barcode,cluster_label,cell_type,junctions
Parse-2-09_34_33__sParse,Parse,2,09_34_33__sParse,3,Glutamatergic neuron,5126,16044,0.959860383944154,12.220545,6.3545356,09_34_33__sParse-2,Glu 1,Glutamatergic,4370
Parse-2-09_34_85__sParse,Parse,2,09_34_85__sParse,2,Mural-2,2841,5369,0.428385174147886,-0.7305907,5.7262287,09_34_85__sParse-2,Mural 2,Mural,1285
Parse-2-09_34_89__sParse,Parse,2,09_34_89__sParse,6,GABAergic VIP interneuron,1937,3717,2.12536992198009,-1.0827017,17.78279,09_34_89__sParse-2,VIP 1,GABAergic,744
Parse-2-09_35_07__sParse,Parse,2,09_35_07__sParse,2,Mural-2,3678,9314,0.064419153961778,-0.42929298,4.9801216,09_35_07__sParse-2,Mural 2,Mural,1969
Parse-2-09_35_11__sParse,Parse,2,09_35_11__sParse,11,GABAergic PVALB interneuron,1607,2964,0.843454790823212,-8.248726,6.132422,09_35_11__sParse-2,PVALB 1,GABAergic,772
Parse-2-09_35_29__sParse,Parse,2,09_35_29__sParse,5,Mural-3,4648,12363,0.218393593787916,2.6048572,4.8976803,09_35_29__sParse-2,Mural 3,Mural,3263
Parse-2-09_35_36__sParse,Parse,2,09_35_36__sParse,1,Mural,3926,9731,0.503545370465523,5.041513,10.564585,09_35_36__sParse-2,Mural 1,Mural,2661
Parse-2-09_35_64__sParse,Parse,2,09_35_64__sParse,4,Glutamatergic neuron-2,5827,18362,0.206949134081255,10.87645,7.7444406,09_35_64__sParse-2,Glu 2,Glutamatergic,6326
Parse-2-09_35_69__sParse,Parse,2,09_35_69__sParse,2,Mural-2,4193,9984,0.130208333333333,-0.7341756,4.75249,09_35_69__sParse-2,Mural 2,Mural,2124
Parse-2-09_36_71__sParse,Parse,2,09_36_71__sParse,2,Mural-2,5138,13877,0.208978885926353,0.16665545,4.191017,09_36_71__sParse-2,Mural 2,Mural,4353
Parse-2-09_36_81__sParse,Parse,2,09_36_81__sParse,8,OPC,7403,33805,1.14775920721787,3.5062177,19.288906,09_36_81__sParse-2,OPC 1,OPC,12447
Parse-2-09_37_11__sParse,Parse,2,09_37_11__sParse,1,Mural,3302,7763,0.785778693803942,5.1583858,8.530999,09_37_11__sParse-2,Mural 1,Mural,1899
Parse-2-09_37_18__sParse,Parse,2,09_37_18__sParse,11,GABAergic PVALB interneuron,1780,3466,0.375072129255626,-8.943704,6.5006704,09_37_18__sParse-2,PVALB 1,GABAergic,797
Parse-2-09_37_22__sParse,Parse,2,09_37_22__sParse,12,12,5364,14749,0.589870499694895,5.451903,11.190822,09_37_22__sParse-2,12,12,4985
Parse-2-09_37_27__sParse,Parse,2,09_37_27__sParse,4,Glutamatergic neuron-2,6149,20778,0.139570699778612,12.042043,8.049742,09_37_27__sParse-2,Glu 2,Glutamatergic,6659
Parse-2-09_37_45__sParse,Parse,2,09_37_45__sParse,6,GABAergic VIP interneuron,1174,1749,4.11663807890223,-2.3381426,16.299719,09_37_45__sParse-2,VIP 1,GABAergic,603
Parse-2-09_37_50__sParse,Parse,2,09_37_50__sParse,2,Mural-2,5720,17650,0.0906515580736544,-1.6632421,6.579187,09_37_50__sParse-2,Mural 2,Mural,5843
Parse-2-09_37_51__sParse,Parse,2,09_37_51__sParse,2,Mural-2,3376,6690,0.328849028400598,-2.1513364,7.0574083,09_37_51__sParse-2,Mural 2,Mural,2377
Parse-2-09_38_17__sParse,Parse,2,09_38_17__sParse,1,Mural,3774,8390,0.441001191895113,4.8787766,9.351539,09_38_17__sParse-2,Mural 1,Mural,2377
Parse-2-09_38_25__sParse,Parse,2,09_38_25__sParse,2,Mural-2,5191,14513,0.130917108799008,-0.32978365,4.3344502,09_38_25__sParse-2,Mural 2,Mural,5061
Parse-2-09_38_40__sParse,Parse,2,09_38_40__sParse,4,Glutamatergic neuron-2,5900,17798,0.0730419148218901,11.142745,9.570514,09_38_40__sParse-2,Glu 2,Glutamatergic,6544
Parse-2-09_38_79__sParse,Parse,2,09_38_79__sParse,4,Glutamatergic neuron-2,3048,6183,0.0485201358563804,9.676998,7.3588037,09_38_79__sParse-2,Glu 2,Glutamatergic,2635
Parse-2-09_38_92__sParse,Parse,2,09_38_92__sParse,11,GABAergic PVALB interneuron,2303,4698,3.00127713920817,-9.126713,5.83248,09_38_92__sParse-2,PVALB 1,GABAergic,1039
Parse-2-09_39_03__sParse,Parse,2,09_39_03__sParse,1,Mural,2200,3649,0.575500137023842,4.669728,9.570679,09_39_03__sParse-2,Mural 1,Mural,1055
Parse-2-09_39_15__sParse,Parse,2,09_39_15__sParse,3,Glutamatergic neuron,3565,7849,0.191107147407313,11.862521,7.3413196,09_39_15__sParse-2,Glu 1,Glutamatergic,2028
Parse-2-09_39_26__sParse,Parse,2,09_39_26__sParse,3,Glutamatergic neuron,3780,10100,1.24752475247525,12.382746,7.181895,09_39_26__sParse-2,Glu 1,Glutamatergic,3008
Parse-2-09_39_35__sParse,Parse,2,09_39_35__sParse,3,Glutamatergic neuron,4839,15344,1.16006256517205,10.980279,5.1922193,09_39_35__sParse-2,Glu 1,Glutamatergic,4266
Parse-2-09_39_59__sParse,Parse,2,09_39_59__sParse,6,GABAergic VIP interneuron,3537,8798,0.886565128438282,0.1960302,16.210518,09_39_59__sParse-2,VIP 1,GABAergic,1848
Parse-2-09_39_83__sParse,Parse,2,09_39_83__sParse,1,Mural,5114,13623,0.190853703295897,5.869351,8.516832,09_39_83__sParse-2,Mural 1,Mural,3749
Parse-2-09_39_87__sParse,Parse,2,09_39_87__sParse,3,Glutamatergic neuron,7040,25747,0.431118188526819,11.42417,6.324217,09_39_87__sParse-2,Glu 1,Glutamatergic,8027
Parse-2-09_40_02__sParse,Parse,2,09_40_02__sParse,3,Glutamatergic neuron,4036,9843,0.213349588540079,10.880332,5.947721,09_40_02__sParse-2,Glu 1,Glutamatergic,3710
Parse-2-09_40_07__sParse,Parse,2,09_40_07__sParse,20,Microglia,1217,1711,5.49386323787259,21.602486,3.132111,09_40_07__sParse-2,Microglia 1,Microglia,444
Parse-2-09_40_19__sParse,Parse,2,09_40_19__sParse,8,OPC,5068,14065,0.362602204052613,2.242409,19.73702,09_40_19__sParse-2,OPC 1,OPC,4092
Parse-2-09_40_46__sParse,Parse,2,09_40_46__sParse,4,Glutamatergic neuron-2,5262,14955,0.27415580073554,8.072638,7.0927653,09_40_46__sParse-2,Glu 2,Glutamatergic,4641
Parse-2-09_40_51__sParse,Parse,2,09_40_51__sParse,4,Glutamatergic neuron-2,6769,23605,0.173692014403728,10.63404,8.784962,09_40_51__sParse-2,Glu 2,Glutamatergic,9120
Parse-2-09_40_81__sParse,Parse,2,09_40_81__sParse,2,Mural-2,4553,11765,0.297492562685933,-1.9541961,6.787441,09_40_81__sParse-2,Mural 2,Mural,3600
Parse-2-09_41_05__sParse,Parse,2,09_41_05__sParse,9,Glutamatergic neuron-4,5745,17203,0.13951055048538,8.807299,12.400819,09_41_05__sParse-2,Glu 4,Glutamatergic,5276
Parse-2-09_41_12__sParse,Parse,2,09_41_12__sParse,5,Mural-3,5035,13852,0.599191452497834,2.3183208,4.802507,09_41_12__sParse-2,Mural 3,Mural,4363
Parse-2-09_41_15__sParse,Parse,2,09_41_15__sParse,2,Mural-2,7315,28727,0.358547707731403,-1.1843386,4.0572877,09_41_15__sParse-2,Mural 2,Mural,7315
Parse-2-09_41_55__sParse,Parse,2,09_41_55__sParse,20,Microglia,1896,3538,2.26116449971735,21.517532,3.5577638,09_41_55__sParse-2,Microglia 1,Microglia,695
Parse-2-09_41_59__sParse,Parse,2,09_41_59__sParse,5,Mural-3,4587,11470,0.3487358326068,2.9075577,4.723494,09_41_59__sParse-2,Mural 3,Mural,3063
Parse-2-09_41_68__sParse,Parse,2,09_41_68__sParse,8,OPC,4009,12478,1.23417214297163,2.625786,19.7638,09_41_68__sParse-2,OPC 1,OPC,2397
Parse-2-09_41_78__sParse,Parse,2,09_41_78__sParse,4,Glutamatergic neuron-2,4165,10490,0.266920877025739,8.332926,6.455521,09_41_78__sParse-2,Glu 2,Glutamatergic,3449
Parse-2-09_41_83__sParse,Parse,2,09_41_83__sParse,10,Glutamatergic neuron-5,1200,1839,1.74007612833061,8.248768,6.3032694,09_41_83__sParse-2,Glu 5,Glutamatergic,529
Parse-2-09_42_19__sParse,Parse,2,09_42_19__sParse,9,Glutamatergic neuron-4,4726,11527,0.0780775570399931,8.249212,11.771169,09_42_19__sParse-2,Glu 4,Glutamatergic,3845
Parse-2-09_42_64__sParse,Parse,2,09_42_64__sParse,14,14,1455,2752,9.77470930232558,1.4819643,-8.441331,09_42_64__sParse-2,14,14,506
Parse-2-09_43_76__sParse,Parse,2,09_43_76__sParse,15,Mural-5,4978,12594,0.214387803716055,3.7905877,11.639825,09_43_76__sParse-2,Mural 5,Mural,4292
Parse-2-09_43_89__sParse,Parse,2,09_43_89__sParse,6,GABAergic VIP interneuron,3315,8583,0.279622509612024,-3.1190217,19.173243,09_43_89__sParse-2,VIP 1,GABAergic,2144
Parse-2-09_44_03__sParse,Parse,2,09_44_03__sParse,2,Mural-2,2738,5197,0.211660573407735,-0.7927556,5.247766,09_44_03__sParse-2,Mural 2,Mural,1366
Parse-2-09_44_70__sParse,Parse,2,09_44_70__sParse,9,Glutamatergic neuron-4,3896,8489,0.247378961008364,8.601523,11.534446,09_44_70__sParse-2,Glu 4,Glutamatergic,2514
Parse-2-09_44_79__sParse,Parse,2,09_44_79__sParse,18,GABAergic neuron,6323,23703,0.818461798084631,-1.212077,24.498049,09_44_79__sParse-2,GABAergic 1,GABAergic,5564
Parse-2-09_44_89__sParse,Parse,2,09_44_89__sParse,15,Mural-5,2886,5135,0.486854917234664,3.7493675,11.79227,09_44_89__sParse-2,Mural 5,Mural,2093
Parse-2-09_45_11__sParse,Parse,2,09_45_11__sParse,6,GABAergic VIP interneuron,1482,2536,2.87854889589905,-0.6663599,17.482555,09_45_11__sParse-2,VIP 1,GABAergic,869
Parse-2-09_45_18__sParse,Parse,2,09_45_18__sParse,13,Mural-4,5733,16882,0.0533112190498756,8.11071,6.8845534,09_45_18__sParse-2,Mural 4,Mural,6204
Parse-2-09_45_43__sParse,Parse,2,09_45_43__sParse,1,Mural,3482,7141,0.0280072818932923,4.88154,10.327356,09_45_43__sParse-2,Mural 1,Mural,2210
Parse-2-09_45_57__sParse,Parse,2,09_45_57__sParse,16,GABAergic SST interneuron,2779,6510,1.50537634408602,-8.523952,8.979318,09_45_57__sParse-2,SST 1,GABAergic,1674
Parse-2-09_46_27__sParse,Parse,2,09_46_27__sParse,6,GABAergic VIP interneuron,2622,5871,0.54505195026401,-0.11374174,16.25476,09_46_27__sParse-2,VIP 1,GABAergic,1180
Parse-2-09_46_28__sParse,Parse,2,09_46_28__sParse,1,Mural,3143,7084,0.677583286278939,5.1105156,8.208691,09_46_28__sParse-2,Mural 1,Mural,1806
Parse-2-09_46_41__sParse,Parse,2,09_46_41__sParse,4,Glutamatergic neuron-2,6799,25397,0.133874079615703,11.271761,7.8951406,09_46_41__sParse-2,Glu 2,Glutamatergic,7592
Parse-2-09_46_44__sParse,Parse,2,09_46_44__sParse,16,GABAergic SST interneuron,1347,2389,4.64629552113855,-7.8934593,9.791084,09_46_44__sParse-2,SST 1,GABAergic,589
Parse-2-09_46_61__sParse,Parse,2,09_46_61__sParse,6,GABAergic VIP interneuron,2809,6505,0.814757878554958,-2.2658505,15.996576,09_46_61__sParse-2,VIP 1,GABAergic,1470
Parse-2-09_47_03__sParse,Parse,2,09_47_03__sParse,16,GABAergic SST interneuron,1190,1934,2.17166494312306,-7.8739257,9.114848,09_47_03__sParse-2,SST 1,GABAergic,522
Parse-2-09_47_09__sParse,Parse,2,09_47_09__sParse,8,OPC,3530,7861,0.267141585040071,2.9288375,19.828468,09_47_09__sParse-2,OPC 1,OPC,2088
Parse-2-09_47_72__sParse,Parse,2,09_47_72__sParse,5,Mural-3,3577,7917,0.416824554755589,2.9899,5.3513436,09_47_72__sParse-2,Mural 3,Mural,2153
Parse-2-09_48_27__sParse,Parse,2,09_48_27__sParse,9,Glutamatergic neuron-4,6804,24406,0.118823240186839,9.30765,12.365397,09_48_27__sParse-2,Glu 4,Glutamatergic,6732
Parse-2-09_48_63__sParse,Parse,2,09_48_63__sParse,5,Mural-3,2001,3389,0.324579521982886,2.8045292,6.1605196,09_48_63__sParse-2,Mural 3,Mural,684
Parse-2-09_49_18__sParse,Parse,2,09_49_18__sParse,4,Glutamatergic neuron-2,7436,28509,0.150829562594269,10.788983,8.126305,09_49_18__sParse-2,Glu 2,Glutamatergic,8933
Parse-2-09_49_25__sParse,Parse,2,09_49_25__sParse,4,Glutamatergic neuron-2,2097,3462,0.433275563258232,9.106842,7.7712398,09_49_25__sParse-2,Glu 2,Glutamatergic,1192
Parse-2-09_49_27__sParse,Parse,2,09_49_27__sParse,14,14,1752,3375,2.22222222222222,1.6211497,-8.416852,09_49_27__sParse-2,14,14,691
Parse-2-09_49_31__sParse,Parse,2,09_49_31__sParse,2,Mural-2,5233,15094,0.0861269378561018,-0.62467486,5.686668,09_49_31__sParse-2,Mural 2,Mural,4347
Parse-2-09_49_86__sParse,Parse,2,09_49_86__sParse,10,Glutamatergic neuron-5,5501,17247,0.411665796950194,7.4339743,4.5425253,09_49_86__sParse-2,Glu 5,Glutamatergic,4457
Parse-2-09_50_14__sParse,Parse,2,09_50_14__sParse,9,Glutamatergic neuron-4,5252,14536,0.123830489818382,9.777769,10.741874,09_50_14__sParse-2,Glu 4,Glutamatergic,5716
Parse-2-09_50_45__sParse,Parse,2,09_50_45__sParse,15,Mural-5,4499,11072,0.641257225433526,2.652786,12.092945,09_50_45__sParse-2,Mural 5,Mural,3233
Parse-2-09_51_11__sParse,Parse,2,09_51_11__sParse,1,Mural,2575,4626,0.281020319930826,3.6698472,9.750063,09_51_11__sParse-2,Mural 1,Mural,1154
Parse-2-09_51_38__sParse,Parse,2,09_51_38__sParse,6,GABAergic VIP interneuron,1863,3549,3.80388841927303,-0.17324375,17.007566,09_51_38__sParse-2,VIP 1,GABAergic,818
Parse-2-09_51_41__sParse,Parse,2,09_51_41__sParse,4,Glutamatergic neuron-2,2294,4930,2.71805273833671,8.864821,7.3377476,09_51_41__sParse-2,Glu 2,Glutamatergic,1290
Parse-2-09_51_58__sParse,Parse,2,09_51_58__sParse,9,Glutamatergic neuron-4,6015,19878,0.0704296206861857,9.37597,11.053878,09_51_58__sParse-2,Glu 4,Glutamatergic,5309
Parse-2-09_51_66__sParse,Parse,2,09_51_66__sParse,1,Mural,1323,1879,0.159659393294305,3.2715886,9.953687,09_51_66__sParse-2,Mural 1,Mural,460
Parse-2-09_51_78__sParse,Parse,2,09_51_78__sParse,6,GABAergic VIP interneuron,2776,6624,1.04166666666667,-3.2217073,18.255983,09_51_78__sParse-2,VIP 1,GABAergic,1244
Parse-2-09_51_88__sParse,Parse,2,09_51_88__sParse,13,Mural-4,1938,3891,0.359804677460807,18.103806,5.604883,09_51_88__sParse-2,Mural 4,Mural,1128
Parse-2-09_52_16__sParse,Parse,2,09_52_16__sParse,1,Mural,3595,7921,0.113622017422043,4.2784996,10.267439,09_52_16__sParse-2,Mural 1,Mural,1994
Parse-2-09_52_45__sParse,Parse,2,09_52_45__sParse,2,Mural-2,4468,10749,0.213973392873756,0.45904166,4.541717,09_52_45__sParse-2,Mural 2,Mural,4010
Parse-2-09_52_46__sParse,Parse,2,09_52_46__sParse,14,14,6444,22931,0.135188173215298,0.29544955,-8.186746,09_52_46__sParse-2,14,14,7310
Parse-2-09_52_50__sParse,Parse,2,09_52_50__sParse,9,Glutamatergic neuron-4,5724,17158,0.169017367991607,8.704227,11.941124,09_52_50__sParse-2,Glu 4,Glutamatergic,5727
Parse-2-09_52_79__sParse,Parse,2,09_52_79__sParse,7,Glutamatergic neuron-3,3512,8375,2.50746268656716,7.9131417,6.879768,09_52_79__sParse-2,Glu 3,Glutamatergic,1961
Parse-2-09_52_95__sParse,Parse,2,09_52_95__sParse,1,Mural,3978,8777,0.694998290987809,5.2505474,10.191796,09_52_95__sParse-2,Mural 1,Mural,2670
Parse-2-09_53_08__sParse,Parse,2,09_53_08__sParse,1,Mural,5006,13134,0.525354042941983,6.156964,8.670243,09_53_08__sParse-2,Mural 1,Mural,3432
Parse-2-09_53_49__sParse,Parse,2,09_53_49__sParse,13,Mural-4,1482,2480,0.604838709677419,14.63681,-3.701241,09_53_49__sParse-2,Mural 4,Mural,294
Parse-2-09_53_59__sParse,Parse,2,09_53_59__sParse,6,GABAergic VIP interneuron,3193,6903,1.04302477183833,-1.335011,19.003357,09_53_59__sParse-2,VIP 1,GABAergic,1446
Parse-2-09_53_69__sParse,Parse,2,09_53_69__sParse,3,Glutamatergic neuron,1322,1861,0.806018269747448,10.51788,5.6316624,09_53_69__sParse-2,Glu 1,Glutamatergic,210
Parse-2-09_53_71__sParse,Parse,2,09_53_71__sParse,1,Mural,6478,22733,0.395900233141248,6.5584884,8.904376,09_53_71__sParse-2,Mural 1,Mural,6403
Parse-2-09_53_89__sParse,Parse,2,09_53_89__sParse,2,Mural-2,5614,17516,0.0799269239552409,-2.0568337,5.6749706,09_53_89__sParse-2,Mural 2,Mural,4618
Parse-2-09_53_91__sParse,Parse,2,09_53_91__sParse,11,GABAergic PVALB interneuron,2870,6767,0.975321412738289,-9.173117,6.7235036,09_53_91__sParse-2,PVALB 1,GABAergic,1629
Parse-2-09_53_93__sParse,Parse,2,09_53_93__sParse,7,Glutamatergic neuron-3,4998,15057,0.172677160124859,-1.8814256,-3.2993674,09_53_93__sParse-2,Glu 3,Glutamatergic,5207
Parse-2-09_54_91__sParse,Parse,2,09_54_91__sParse,20,Microglia,1494,2391,1.84023421162693,21.59915,2.3015087,09_54_91__sParse-2,Microglia 1,Microglia,610
Parse-2-09_55_06__sParse,Parse,2,09_55_06__sParse,12,12,4241,9472,0.0844594594594595,6.157588,12.419537,09_55_06__sParse-2,12,12,2918
Parse-2-09_55_23__sParse,Parse,2,09_55_23__sParse,15,Mural-5,3569,7587,0.527217609068143,2.8300676,12.263337,09_55_23__sParse-2,Mural 5,Mural,2229
Parse-2-09_55_46__sParse,Parse,2,09_55_46__sParse,8,OPC,2936,6897,2.07336523125997,2.222929,19.824411,09_55_46__sParse-2,OPC 1,OPC,1954
Parse-2-09_55_53__sParse,Parse,2,09_55_53__sParse,1,Mural,1689,2856,1.22549019607843,3.967612,9.60996,09_55_53__sParse-2,Mural 1,Mural,714
Parse-2-09_55_85__sParse,Parse,2,09_55_85__sParse,3,Glutamatergic neuron,3168,7498,0.760202720725527,11.920266,6.789592,09_55_85__sParse-2,Glu 1,Glutamatergic,1872
Parse-2-09_56_71__sParse,Parse,2,09_56_71__sParse,12,12,3084,7529,0.332049408952052,5.2909784,11.780147,09_56_71__sParse-2,12,12,1779
Parse-2-09_56_91__sParse,Parse,2,09_56_91__sParse,5,Mural-3,2231,3865,1.08667529107374,3.2638242,6.2422547,09_56_91__sParse-2,Mural 3,Mural,1147
Parse-2-09_57_05__sParse,Parse,2,09_57_05__sParse,2,Mural-2,6106,19712,0.54788961038961,-2.0067108,4.9644446,09_57_05__sParse-2,Mural 2,Mural,5105
Parse-2-09_57_07__sParse,Parse,2,09_57_07__sParse,1,Mural,6016,17812,0.28632382663373,5.701112,9.919686,09_57_07__sParse-2,Mural 1,Mural,5328
Parse-2-09_57_49__sParse,Parse,2,09_57_49__sParse,9,Glutamatergic neuron-4,5222,14829,0.364151325106211,8.291967,12.072252,09_57_49__sParse-2,Glu 4,Glutamatergic,3809
Parse-2-09_57_55__sParse,Parse,2,09_57_55__sParse,16,GABAergic SST interneuron,1375,2075,1.20481927710843,-7.5933104,9.433438,09_57_55__sParse-2,SST 1,GABAergic,984
Parse-2-09_57_77__sParse,Parse,2,09_57_77__sParse,1,Mural,2270,4614,2.8825314260945,4.2649603,10.365736,09_57_77__sParse-2,Mural 1,Mural,1155
Parse-2-09_57_81__sParse,Parse,2,09_57_81__sParse,4,Glutamatergic neuron-2,5504,15974,0.3004882934769,9.249867,7.964982,09_57_81__sParse-2,Glu 2,Glutamatergic,7502
Parse-2-09_58_17__sParse,Parse,2,09_58_17__sParse,5,Mural-3,5869,17955,0.395433027011974,2.1229534,4.1934886,09_58_17__sParse-2,Mural 3,Mural,4934
Parse-2-09_58_35__sParse,Parse,2,09_58_35__sParse,11,GABAergic PVALB interneuron,2127,4617,2.85899935022742,-9.2036085,6.0356936,09_58_35__sParse-2,PVALB 1,GABAergic,1145
Parse-2-09_58_42__sParse,Parse,2,09_58_42__sParse,4,Glutamatergic neuron-2,5464,15260,0.288335517693316,8.075325,7.039454,09_58_42__sParse-2,Glu 2,Glutamatergic,4428
Parse-2-09_58_43__sParse,Parse,2,09_58_43__sParse,10,Glutamatergic neuron-5,1428,2622,8.5812356979405,6.891489,5.720739,09_58_43__sParse-2,Glu 5,Glutamatergic,503
Parse-2-09_58_61__sParse,Parse,2,09_58_61__sParse,2,Mural-2,5708,18409,0.260742028355696,-1.9784994,6.6429563,09_58_61__sParse-2,Mural 2,Mural,5793
Parse-2-09_59_09__sParse,Parse,2,09_59_09__sParse,1,Mural,5234,13942,0.0860708650121934,5.0805054,8.34447,09_59_09__sParse-2,Mural 1,Mural,5239
Parse-2-09_59_29__sParse,Parse,2,09_59_29__sParse,5,Mural-3,4098,9651,0.611335612889856,3.3846853,7.0333905,09_59_29__sParse-2,Mural 3,Mural,2609
Parse-2-09_59_65__sParse,Parse,2,09_59_65__sParse,14,14,4045,9503,0.368304745869725,1.4073445,-8.454125,09_59_65__sParse-2,14,14,3074
Parse-2-09_59_78__sParse,Parse,2,09_59_78__sParse,1,Mural,6073,18134,0.534906804896879,6.360665,8.960267,09_59_78__sParse-2,Mural 1,Mural,5552
Parse-2-09_60_77__sParse,Parse,2,09_60_77__sParse,13,Mural-4,3491,9276,0.226390685640362,14.410295,-3.6938796,09_60_77__sParse-2,Mural 4,Mural,1854
Parse-2-09_60_86__sParse,Parse,2,09_60_86__sParse,2,Mural-2,7067,27573,0.391687520400392,-1.3975104,5.014261,09_60_86__sParse-2,Mural 2,Mural,6866
Parse-2-09_60_88__sParse,Parse,2,09_60_88__sParse,9,Glutamatergic neuron-4,5137,17303,0.976709241172051,9.174557,12.388988,09_60_88__sParse-2,Glu 4,Glutamatergic,4080
Parse-2-09_61_22__sParse,Parse,2,09_61_22__sParse,15,Mural-5,2660,6018,3.57261548687272,2.3363054,12.014804,09_61_22__sParse-2,Mural 5,Mural,1431
Parse-2-09_61_54__sParse,Parse,2,09_61_54__sParse,5,Mural-3,4172,9721,0.185166135171279,2.354771,4.8575797,09_61_54__sParse-2,Mural 3,Mural,2521
Parse-2-09_61_68__sParse,Parse,2,09_61_68__sParse,14,14,6359,22074,0.154027362507928,0.46899343,-8.299374,09_61_68__sParse-2,14,14,5246
Parse-2-09_61_72__sParse,Parse,2,09_61_72__sParse,10,Glutamatergic neuron-5,2720,5430,0.423572744014733,8.040574,5.7409964,09_61_72__sParse-2,Glu 5,Glutamatergic,1324
Parse-2-09_62_30__sParse,Parse,2,09_62_30__sParse,4,Glutamatergic neuron-2,5123,16374,0.537437400757298,11.343295,9.769292,09_62_30__sParse-2,Glu 2,Glutamatergic,5067
Parse-2-09_62_59__sParse,Parse,2,09_62_59__sParse,19,Endothelial,3689,9154,1.46384094384968,12.767552,-1.8774258,09_62_59__sParse-2,Endo 1,Endothelial,3374
Parse-2-09_63_39__sParse,Parse,2,09_63_39__sParse,4,Glutamatergic neuron-2,3555,7234,0.705004147083218,10.868472,7.80896,09_63_39__sParse-2,Glu 2,Glutamatergic,1991
Parse-2-09_63_41__sParse,Parse,2,09_63_41__sParse,7,Glutamatergic neuron-3,3466,7381,0.352255791898117,-1.314551,-2.7946358,09_63_41__sParse-2,Glu 3,Glutamatergic,2909
Parse-2-09_63_42__sParse,Parse,2,09_63_42__sParse,10,Glutamatergic neuron-5,5814,19054,0.115461320457647,7.6368027,4.54559,09_63_42__sParse-2,Glu 5,Glutamatergic,6030
Parse-2-09_63_57__sParse,Parse,2,09_63_57__sParse,7,Glutamatergic neuron-3,2736,6719,19.5415984521506,5.1806483,5.764351,09_63_57__sParse-2,Glu 3,Glutamatergic,1034
Parse-2-09_63_63__sParse,Parse,2,09_63_63__sParse,3,Glutamatergic neuron,6706,29235,0.434410808961861,10.785882,4.8186007,09_63_63__sParse-2,Glu 1,Glutamatergic,9321
Parse-2-09_63_68__sParse,Parse,2,09_63_68__sParse,12,12,2170,4063,0.73837066207236,6.3761926,12.363236,09_63_68__sParse-2,12,12,849
Parse-2-09_63_96__sParse,Parse,2,09_63_96__sParse,13,Mural-4,3282,8006,0.811891081688733,14.29504,-3.5888495,09_63_96__sParse-2,Mural 4,Mural,1452
Parse-2-09_64_12__sParse,Parse,2,09_64_12__sParse,2,Mural-2,4634,12011,0.557821996503205,-1.806551,6.1901526,09_64_12__sParse-2,Mural 2,Mural,3188
Parse-2-09_64_25__sParse,Parse,2,09_64_25__sParse,1,Mural,5154,13519,0.747096678748428,5.489504,8.281616,09_64_25__sParse-2,Mural 1,Mural,4611
Parse-2-09_64_30__sParse,Parse,2,09_64_30__sParse,8,OPC,3624,8373,0.53744177714081,3.222262,20.547276,09_64_30__sParse-2,OPC 1,OPC,1952
Parse-2-09_64_34__sParse,Parse,2,09_64_34__sParse,6,GABAergic VIP interneuron,3309,8083,1.57119881232216,-1.3605094,19.015928,09_64_34__sParse-2,VIP 1,GABAergic,1981
Parse-2-09_64_43__sParse,Parse,2,09_64_43__sParse,1,Mural,3571,7397,0.0405569825604975,5.475509,9.034042,09_64_43__sParse-2,Mural 1,Mural,2809
Parse-2-09_64_65__sParse,Parse,2,09_64_65__sParse,6,GABAergic VIP interneuron,3023,7165,1.13049546406141,-1.8468212,16.522198,09_64_65__sParse-2,VIP 1,GABAergic,1909
Parse-2-09_65_20__sParse,Parse,2,09_65_20__sParse,19,Endothelial,1655,2873,0.278454577097111,11.179066,-3.1673331,09_65_20__sParse-2,Endo 1,Endothelial,1054
Parse-2-09_65_24__sParse,Parse,2,09_65_24__sParse,2,Mural-2,6891,25647,0.206651850118922,-2.0115693,4.982541,09_65_24__sParse-2,Mural 2,Mural,7821
Parse-2-09_65_39__sParse,Parse,2,09_65_39__sParse,3,Glutamatergic neuron,5563,16549,0.0120853223759744,12.592075,6.861698,09_65_39__sParse-2,Glu 1,Glutamatergic,5064
Parse-2-09_65_55__sParse,Parse,2,09_65_55__sParse,4,Glutamatergic neuron-2,4857,13051,0.57466860776952,8.970871,6.4891806,09_65_55__sParse-2,Glu 2,Glutamatergic,5083
Parse-2-09_65_68__sParse,Parse,2,09_65_68__sParse,3,Glutamatergic neuron,7115,38236,0.554451302437493,10.930898,4.757611,09_65_68__sParse-2,Glu 1,Glutamatergic,9910
